SYMBOL,SERIES,QTY_TRADED,DELIV_QTY,DELIV_PCT
GRWRHITECH,EQ,50856.0,21686.0,42.64
GSEC10ABSL,EQ,45479.0,45476.0,99.99
GSEC10IETF,EQ,4.0,4.0,100.0
GSEC10YEAR,EQ,1621.0,1621.0,100.0
GSEC5IETF,EQ,4043.0,3039.0,75.17
GSFC,EQ,491775.0,247935.0,50.42
GSLSU,EQ,1004547.0,236240.0,23.52
GSMFOILS,SM,24000.0,20000.0,83.33
GSPL,EQ,185653.0,116215.0,62.6
GSS,EQ,39753.0,20737.0,52.16
GSTL,SM,9000.0,9000.0,100.0
GTECJAINX,EQ,9630.0,4837.0,50.23
GTL,EQ,188818.0,149586.0,79.22
GTLINFRA,EQ,29541462.0,12387588.0,41.93
GTPL,EQ,7913.0,4812.0,60.81
GUFICBIO,EQ,132875.0,51750.0,38.95
GUJALKALI,EQ,43205.0,22740.0,52.63
GUJGASLTD,EQ,260116.0,112352.0,43.19
GUJTHEM,EQ,68860.0,36460.0,52.95
GULFOILLUB,EQ,34423.0,23931.0,69.52
GULFPETRO,EQ,74935.0,34814.0,46.46
GULPOLY,EQ,51643.0,25341.0,49.07
GURUNANAK,SM,25600.0,20800.0,81.25
GVPIL,EQ,113433.0,46096.0,40.64
GVPTECH,EQ,14112.0,10765.0,76.28
GVPTECHPP,E1,3189.0,2972.0,93.2
GVT&D,EQ,345563.0,173438.0,50.19
HAL,EQ,1151821.0,634439.0,55.08
HAPPSTMNDS,EQ,251707.0,98839.0,39.27
HAPPYFORGE,EQ,34581.0,18753.0,54.23
HARDWYN,EQ,2968639.0,833281.0,28.07
HARIOMPIPE,EQ,117848.0,73637.0,62.48
HARRMALAYA,EQ,5366.0,4359.0,81.23
HARSHA,EQ,29873.0,21012.0,70.34
HATHWAY,EQ,985853.0,511660.0,51.9
HATSUN,EQ,154505.0,44072.0,28.52
HAVELLS,EQ,644881.0,438837.0,68.05
HAVISHA,EQ,122044.0,113944.0,93.36
HBLENGINE,EQ,1193321.0,391747.0,32.83
HBSL,EQ,1302874.0,234943.0,18.03
HCC,EQ,8168371.0,3875490.0,47.45
HCG,EQ,497231.0,264019.0,53.1
HCL-INSYS,EQ,211329.0,110006.0,52.05
HCLTECH,EQ,2183395.0,1361115.0,62.34
HDBFS,EQ,1124848.0,597359.0,53.11
HDFCAMC,EQ,744281.0,525923.0,70.66
HDFCBANK,EQ,19962917.0,11016753.0,55.19
HDFCBANK,T0,1.0,1.0,100.0
HDFCBSE500,EQ,11589.0,10502.0,90.62
HDFCGOLD,EQ,4678605.0,2180310.0,46.6
HDFCGROWTH,EQ,4662.0,3877.0,83.16
HDFCLIFE,EQ,1517376.0,826837.0,54.49
HDFCLIQUID,EQ,13893.0,11114.0,80.0
HDFCLOWVOL,EQ,131206.0,122678.0,93.5
HDFCMID150,EQ,387284.0,286380.0,73.95
HDFCMOMENT,EQ,96502.0,56069.0,58.1
HDFCNEXT50,EQ,59945.0,39108.0,65.24
HDFCNIF100,EQ,69288.0,49227.0,71.05
HDFCNIFBAN,EQ,1061768.0,1024911.0,96.53
HDFCNIFIT,EQ,25123.0,18525.0,73.74
HDFCNIFTY,EQ,61177.0,50665.0,82.82
HDFCPSUBK,EQ,33947.0,25248.0,74.37
HDFCPVTBAN,EQ,49906.0,33952.0,68.03
HDFCQUAL,EQ,32216.0,29440.0,91.38
HDFCSENSEX,EQ,13517.0,8547.0,63.23
HDFCSILVER,EQ,3853178.0,1489346.0,38.65
HDFCSML250,EQ,554088.0,393187.0,70.96
HDFCVALUE,EQ,18521.0,14398.0,77.74
HEADSUP,EQ,15964.0,15199.0,95.21
HEALTHADD,EQ,928.0,491.0,52.91
HEALTHIETF,EQ,78810.0,62015.0,78.69
HEALTHY,EQ,203865.0,180784.0,88.68
HECPROJECT,EQ,15528.0,7831.0,50.43
HEG,EQ,3180111.0,724828.0,22.79
HEIDELBERG,EQ,137177.0,53002.0,38.64
HEMIPROP,EQ,348709.0,194444.0,55.76
HERANBA,EQ,15328.0,6968.0,45.46
HERCULES,EQ,14789.0,9129.0,61.73
HERITGFOOD,EQ,167545.0,74466.0,44.45
HEROMOTOCO,EQ,402078.0,254967.0,63.41
HESTERBIO,EQ,20545.0,8780.0,42.74
HEUBACHIND,EQ,3668.0,2390.0,65.16
HEXATRADEX,EQ,1157.0,882.0,76.23
HEXT,EQ,261517.0,153051.0,58.52
HFCL,EQ,13552459.0,6077517.0,44.84
HGINFRA,EQ,55002.0,23321.0,42.4
HGS,EQ,16670.0,10198.0,61.18
HIGREEN,SM,36800.0,24000.0,65.22
HIKAL,EQ,150342.0,83391.0,55.47
HILINFRA,EQ,800409.0,253371.0,31.66
HILTON,EQ,54309.0,44943.0,82.75
HIMATSEIDE,EQ,191967.0,115135.0,59.98
HINDALCO,EQ,4704178.0,2644925.0,56.23
HINDCOMPOS,EQ,3750.0,2604.0,69.44
HINDCON,EQ,12746.0,9030.0,70.85
HINDCOPPER,EQ,3447619.0,1188743.0,34.48
HINDOILEXP,EQ,438361.0,247547.0,56.47
HINDPETRO,EQ,9564962.0,3254603.0,34.03
HINDUNILVR,EQ,1195631.0,662143.0,55.38
HINDWAREAP,EQ,62032.0,19477.0,31.4
HINDZINC,EQ,3047179.0,1442638.0,47.34
HIRECT,EQ,84659.0,51212.0,60.49
HISARMETAL,EQ,1287.0,1066.0,82.83
HITECH,EQ,698606.0,247306.0,35.4
HITECHCORP,EQ,18332.0,8638.0,47.12
HLEGLAS,EQ,408605.0,179025.0,43.81
HLVLTD,EQ,483304.0,292663.0,60.55
HMAAGRO,EQ,113902.0,69935.0,61.4
HMVL,EQ,23193.0,17631.0,76.02
HNDFDS,EQ,53999.0,36361.0,67.34
HNGSNGBEES,EQ,37551.0,37551.0,100.0
HOACFOODS,SM,6750.0,6750.0,100.0
HOLMARC,SM,4500.0,4500.0,100.0
HOMEFIRST,EQ,104051.0,53225.0,51.15
HOMESFY,SM,5100.0,4500.0,88.24
HONASA,EQ,214703.0,128190.0,59.71
HONAUT,EQ,2416.0,1587.0,65.69
HONDAPOWER,EQ,1754.0,757.0,43.16
HPAL,EQ,222690.0,156476.0,70.27
HPIL,EQ,8202.0,6843.0,83.43
HPL,EQ,68731.0,33087.0,48.14
HPTL,ST,1200.0,1200.0,100.0
HSCL,EQ,1715222.0,627638.0,36.59
HUBTOWN,EQ,220882.0,151118.0,68.42
HUDCO,EQ,7489689.0,2628459.0,35.09
HUHTAMAKI,EQ,235513.0,128526.0,54.57
HVAX,SM,300.0,300.0,100.0
HYUNDAI,EQ,2346694.0,909265.0,38.75
IBLFL,SM,6000.0,6000.0,100.0
ICEMAKE,EQ,6772.0,5334.0,78.77
ICICIB22,EQ,373025.0,292057.0,78.29
ICICIBANK,EQ,9324401.0,5047355.0,54.13
ICICIGI,EQ,213019.0,126744.0,59.5
ICICIPRULI,EQ,740839.0,481578.0,65.0
ICIL,EQ,214975.0,70410.0,32.75
ICRA,EQ,3343.0,1476.0,44.15
IDBI,EQ,17429344.0,8973402.0,51.48
IDBI,T0,2.0,2.0,100.0
IDEA,EQ,2417634765.0,394337823.0,16.31
IDEA,T0,7.0,5.0,71.43
IDEAFORGE,EQ,371049.0,155695.0,41.96
IDEALTECHO,ST,3000.0,3000.0,100.0
IDENTICAL,SM,2000.0,2000.0,100.0
IDFCFIRSTB,EQ,25915170.0,13810517.0,53.29
IDFNIFTYET,EQ,2282.0,1086.0,47.59
IEML,SM,50000.0,36500.0,73.0
IEML-RE,ST,47500.0,47000.0,98.95
IEX,EQ,18304555.0,4044311.0,22.09
IFBAGRO,EQ,69002.0,14518.0,21.04
IFBIND,EQ,70522.0,39471.0,55.97
IFCI,EQ,18531256.0,5038489.0,27.19
IFGLEXPOR,EQ,24233.0,11113.0,45.86
IGARASHI,EQ,24233.0,10941.0,45.15
IGCL,EQ,212699.0,117602.0,55.29
IGIL,EQ,254834.0,102544.0,40.24
IGL,EQ,1036737.0,333286.0,32.15
IGPL,EQ,8518.0,4213.0,49.46
IIFL,EQ,6046891.0,1695217.0,28.03
IIFLCAPS,EQ,1138732.0,510667.0,44.85
IIFLZC26A,NR,5.0,5.0,100.0
IIFLZC28B,Y1,241.0,241.0,100.0
IITL,EQ,19553.0,1689.0,8.64
IKIO,EQ,63342.0,31987.0,50.5
IKS,EQ,156753.0,66934.0,42.7
IMAGICAA,EQ,225006.0,157171.0,69.85
IMC1,N0,86.0,86.0,100.0
IMFA,EQ,67267.0,34140.0,50.75
IMPAL,EQ,4125.0,3326.0,80.63
INCREDIBLE,EQ,2000.0,1828.0,91.4
INDBANK,EQ,32278.0,18999.0,58.86
INDGN,EQ,398388.0,200298.0,50.28
INDHOTEL,EQ,913961.0,463634.0,50.73
INDIACEM,EQ,5569840.0,1005406.0,18.05
INDIAGLYCO,EQ,107967.0,42705.0,39.55
INDIAMART,EQ,46086.0,24359.0,52.86
INDIANB,EQ,1332294.0,689316.0,51.74
INDIANCARD,EQ,2667.0,1736.0,65.09
INDIANHUME,EQ,16396.0,10485.0,63.95
INDIASHLTR,EQ,352236.0,312481.0,88.71
INDIFRA,ST,2000.0,2000.0,100.0
INDIGO,EQ,907522.0,673926.0,74.26
INDIGOPNTS,EQ,16853.0,10580.0,62.78
INDIGRID,IV,266828.0,235007.0,88.07
INDIQUBE,EQ,34185.0,21307.0,62.33
INDNIPPON,EQ,19962.0,8378.0,41.97
INDOAMIN,EQ,96304.0,49923.0,51.84
INDOCO,EQ,22809.0,11667.0,51.15
INDOFARM,EQ,196143.0,81401.0,41.5
INDORAMA,EQ,553932.0,282763.0,51.05
INDOSTAR,EQ,144900.0,75156.0,51.87
INDOTECH,EQ,9640.0,6116.0,63.44
INDOUS,EQ,112702.0,71946.0,63.84
INDOWIND,EQ,96533.0,70559.0,73.09
INDRAMEDCO,EQ,2476858.0,1080208.0,43.61
INDSWFTLAB,EQ,102382.0,31337.0,30.61
INDTERRAIN,EQ,37093.0,27907.0,75.24
INDUSINDBK,EQ,4103276.0,1779771.0,43.37
INDUSINVIT,IV,46673.0,43752.0,93.74
INDUSTOWER,EQ,15575932.0,7681723.0,49.32
INFIBEAM,EQ,13895984.0,6654999.0,47.89
INFIBPP,E1,8246050.0,7783873.0,94.4
INFINIUM,SM,7000.0,7000.0,100.0
INFLUX,ST,39600.0,34800.0,87.88
INFOBEAN,EQ,283909.0,147408.0,51.92
INFOLLION,SM,8000.0,6800.0,85.0
INFRABEES,EQ,12825.0,7140.0,55.67
INFRAIETF,EQ,142142.0,98089.0,69.01
INFY,EQ,5608867.0,3318844.0,59.17
INGERRAND,EQ,2324.0,1386.0,59.64
INM,SM,2400.0,1800.0,75.0
INNOMET,SM,8400.0,8400.0,100.0
INNOVACAP,EQ,21446.0,12408.0,57.86
INOXGREEN,EQ,2060362.0,1065573.0,51.72
INOXINDIA,EQ,46069.0,29473.0,63.98
INOXWIND,EQ,4118297.0,1651767.0,40.11
INSECTICID,EQ,30773.0,23663.0,76.9
INSPIRISYS,EQ,4575.0,3411.0,74.56
INTEGRITY,SM,1200.0,1200.0,100.0
INTELLECT,EQ,374102.0,130512.0,34.89
INTERARCH,EQ,86653.0,42873.0,49.48
INTERNET,EQ,19269.0,10002.0,51.91
INTLCONV,EQ,104250.0,40578.0,38.92
INVENTURE,EQ,593096.0,425279.0,71.7
IOB,EQ,5840352.0,2708217.0,46.37
IOC,EQ,33405636.0,12961995.0,38.8
IOLCP,EQ,760625.0,337513.0,44.37
IONEXCHANG,EQ,81981.0,36519.0,44.55
IPCALAB,EQ,59139.0,35410.0,59.88
IPHL,SM,7200.0,7200.0,100.0
IPL,EQ,119202.0,66554.0,55.83
IPSL,SM,6500.0,6500.0,100.0
IRB,EQ,6473300.0,3804967.0,58.78
IRBINVIT,IV,2050638.0,2017687.0,98.39
IRCON,EQ,2086606.0,677248.0,32.46
IRCTC,EQ,426315.0,239122.0,56.09
IREDA,EQ,5699289.0,2010952.0,35.28
IRFC,EQ,5922925.0,2405498.0,40.61
IRIS,EQ,11160.0,7920.0,70.97
IRISDOREME,EQ,418593.0,18437.0,4.4
IRMENERGY,EQ,45035.0,13018.0,28.91
ISFT,EQ,25994.0,7164.0,27.56
ISGEC,EQ,32728.0,17216.0,52.6
ISHAN,SM,480000.0,336000.0,70.0
IT,EQ,114967.0,74647.0,64.93
ITALIANE,SM,6000.0,6000.0,100.0
ITBEES,EQ,5463774.0,3449403.0,63.13
ITC,EQ,12938674.0,7212238.0,55.74
ITCHOTELS,EQ,2925524.0,1695618.0,57.96
ITDC,EQ,39306.0,9051.0,23.03
ITETF,EQ,94181.0,68206.0,72.42
ITETFADD,EQ,14023.0,8028.0,57.25
ITI,EQ,428317.0,146492.0,34.2
ITIETF,EQ,363167.0,162592.0,44.77
ITTL,ST,1365.0,1365.0,100.0
IVALUE,EQ,815851.0,188880.0,23.15
IVC,EQ,131978.0,80925.0,61.32
IVP,EQ,1691.0,1268.0,74.99
IVZINGOLD,EQ,495.0,162.0,32.73
IVZINNIFTY,EQ,42.0,37.0,88.1
IWARE,ST,75600.0,74400.0,98.41
IXIGO,EQ,24913224.0,8407048.0,33.75
J&KBANK,EQ,1719658.0,1003618.0,58.36
JAGRAN,EQ,82613.0,57502.0,69.6
JAGSNPHARM,EQ,32999.0,20712.0,62.77
JAIBALAJI,EQ,312338.0,186237.0,59.63
JAICORPLTD,EQ,1360873.0,408503.0,30.02
JAINIK,ST,49200.0,49200.0,100.0
JAINREC,EQ,4757737.0,1275570.0,26.81
JAIPURKURT,EQ,65380.0,41268.0,63.12
JALAN,SM,129000.0,87000.0,67.44
JAMNAAUTO,EQ,458023.0,279585.0,61.04
JARO,EQ,117455.0,41290.0,35.15
JASH,EQ,56267.0,40820.0,72.55
JAYAGROGN,EQ,5226.0,2325.0,44.49
JAYBEE,SM,74000.0,53500.0,72.3
JAYNECOIND,EQ,5446056.0,2406739.0,44.19
JAYSREETEA,EQ,23943.0,10942.0,45.7
JBCHEPHARM,EQ,127009.0,102391.0,80.62
JBMA,EQ,546225.0,184755.0,33.82
JCHAC,EQ,14207.0,13015.0,91.61
JETFREIGHT,EQ,38420.0,27423.0,71.38
JEYYAM,ST,84000.0,84000.0,100.0
JFLLIFE,SM,114000.0,84000.0,73.68
JGCHEM,EQ,81593.0,32839.0,40.25
JHS,EQ,115083.0,80699.0,70.12
JINDALPHOT,EQ,4409.0,2428.0,55.07
JINDALPOLY,EQ,14111.0,6982.0,49.48
JINDALSAW,EQ,2200296.0,1296711.0,58.93
JINDALSTEL,EQ,1514350.0,574753.0,37.95
JINDRILL,EQ,45921.0,21784.0,47.44
JINDWORLD,EQ,467151.0,173190.0,37.07
JIOFIN,EQ,8517048.0,3435091.0,40.33
JISLDVREQS,EQ,67882.0,39611.0,58.35
JISLJALEQS,EQ,10809409.0,2909170.0,26.91
JIWANRAM,SM,36000.0,24000.0,66.67
JKCEMENT,EQ,148402.0,105383.0,71.01
JKIL,EQ,143939.0,97171.0,67.51
JKIPL,EQ,177816.0,72770.0,40.92
JKLAKSHMI,EQ,221282.0,137908.0,62.32
JKPAPER,EQ,310910.0,136822.0,44.01
JKTYRE,EQ,4146302.0,1573404.0,37.95
JLHL,EQ,56066.0,32272.0,57.56
JMA,EQ,4665.0,3746.0,80.3
JMFINANCIL,EQ,2006907.0,907121.0,45.2
JNKINDIA,EQ,110521.0,53488.0,48.4
JOCIL,EQ,1127.0,812.0,72.05
JPOLYINVST,EQ,4976.0,2970.0,59.69
JPPOWER,EQ,19683051.0,9406060.0,47.79
JSFB,EQ,378081.0,212628.0,56.24
JSL,EQ,803400.0,371518.0,46.24
JSLL,EQ,174096.0,93383.0,53.64
JSWCEMENT,EQ,1650216.0,971600.0,58.88
JSWENERGY,EQ,1726926.0,539637.0,31.25
JSWHL,EQ,819.0,443.0,54.09
JSWINFRA,EQ,575686.0,374452.0,65.04
JSWSTEEL,EQ,1273913.0,671867.0,52.74
JTEKTINDIA,EQ,126814.0,72490.0,57.16
JTLIND,EQ,658936.0,463284.0,70.31
JUBLFOOD,EQ,842569.0,479206.0,56.87
JUBLINGREA,EQ,144954.0,64677.0,44.62
JUBLPHARMA,EQ,186135.0,106959.0,57.46
JUNIORBEES,EQ,542493.0,347225.0,64.01
JUNIPER,EQ,90241.0,78955.0,87.49
JUSTDIAL,EQ,63065.0,32464.0,51.48
JWL,EQ,708691.0,238142.0,33.6
JYOTHYLAB,EQ,176516.0,79188.0,44.86
JYOTICNC,EQ,240401.0,138652.0,57.68
JYOTIGLOBL,SM,36000.0,32000.0,88.89
JYOTISTRUC,EQ,3862235.0,2663966.0,68.97
K2INFRA,SM,74400.0,50400.0,67.74
KABRAEXTRU,EQ,11950.0,8164.0,68.32
KAJARIACER,EQ,78022.0,40754.0,52.23
KAKATCEM,EQ,3459.0,3425.0,99.02
KALAMANDIR,EQ,5036055.0,1617460.0,32.12
KALPATARU,EQ,17841.0,12524.0,70.2
KALYANIFRG,EQ,1645.0,761.0,46.26
KALYANKJIL,EQ,2585955.0,653502.0,25.27
KAMATHOTEL,EQ,44994.0,27322.0,60.72
KAMDHENU,EQ,1581823.0,572436.0,36.19
KAMOPAINTS,EQ,1358343.0,621156.0,45.73
KANANIIND,EQ,108815.0,89616.0,82.36
KANDARP,ST,2000.0,2000.0,100.0
KANORICHEM,EQ,18966.0,13696.0,72.21
KANPRPLA,EQ,5772.0,4296.0,74.43
KANSAINER,EQ,501498.0,393226.0,78.41
KAPSTON,EQ,16251.0,9495.0,58.43
KARNIKA,SM,38000.0,11000.0,28.95
KARURVYSYA,EQ,750158.0,355025.0,47.33
KATARIA,SM,7800.0,6000.0,76.92
KAYNES,EQ,228909.0,94637.0,41.34
KAYTEX,SM,12000.0,11200.0,93.33
KCEIL,SM,67000.0,42500.0,63.43
KCK,ST,267500.0,260000.0,97.2
KCP,EQ,157221.0,103717.0,65.97
KCPSUGIND,EQ,44694.0,28278.0,63.27
KDDL,EQ,4952.0,3054.0,61.67
KDL,SM,23700.0,16650.0,70.25
KEC,EQ,381835.0,223175.0,58.45
KECL,EQ,138386.0,91170.0,65.88
KEEPLEARN,EQ,48173.0,36287.0,75.33
KEI,EQ,135151.0,64858.0,47.99
KEL,SM,2400.0,2400.0,100.0
KELLTONTEC,EQ,35390959.0,5221859.0,14.75
KEN,SM,32400.0,27600.0,85.19
KERNEX,EQ,203004.0,111370.0,54.86
KESORAMIND,EQ,765182.0,517440.0,67.62
KEYFINSERV,EQ,81771.0,33435.0,40.89
KFINTECH,EQ,1359143.0,495200.0,36.43
KHADIM,EQ,13149.0,8214.0,62.47
KHAICHEM,EQ,1532198.0,566039.0,36.94
KHAITANLTD,EQ,4323.0,2124.0,49.13
KHANDSE,EQ,2227.0,2218.0,99.6
KHFM,SM,1550.0,1550.0,100.0
KILITCH,EQ,44754.0,23881.0,53.36
KIMS,EQ,169322.0,85426.0,50.45
KIOCL,EQ,93904.0,43323.0,46.14
KIRIINDUS,EQ,272008.0,161427.0,59.35
KIRLOSBROS,EQ,29696.0,11649.0,39.23
KIRLOSENG,EQ,336016.0,138389.0,41.19
KIRLOSIND,EQ,2119.0,1413.0,66.68
KIRLPNU,EQ,77598.0,44554.0,57.42
KITEX,EQ,1366016.0,355278.0,26.01
KKCL,EQ,11217.0,6149.0,54.82
KKJEWELS,SM,149000.0,71000.0,47.65
KKVAPOW,SM,342.0,342.0,100.0
KLL,SM,77600.0,48800.0,62.89
KMEW,EQ,107508.0,27205.0,25.31
KMSUGAR,EQ,77083.0,53873.0,69.89
KNAGRI,SM,40000.0,38400.0,96.0
KNRCON,EQ,729225.0,456950.0,62.66
KODYTECH,SM,14000.0,9600.0,68.57
KOHINOOR,EQ,38936.0,20242.0,51.99
KOKUYOCMLN,EQ,35274.0,25767.0,73.05
KOLTEPATIL,EQ,34045.0,21044.0,61.81
KONSTELEC,SM,8000.0,7000.0,87.5
KONTOR,SM,7800.0,6000.0,76.92
KOPRAN,EQ,59522.0,30904.0,51.92
KORE,SM,12000.0,8500.0,70.83
KOTAKBANK,EQ,2487693.0,1494638.0,60.08
KOTARISUG,EQ,41428.0,25960.0,62.66
KOTHARIPET,EQ,23682.0,17845.0,75.35
KOTHARIPRO,EQ,34605.0,16885.0,48.79
KOTYARK,ST,15400.0,14900.0,96.75
KPEL,EQ,89844.0,48451.0,53.93
KPIGREEN,EQ,1062842.0,542693.0,51.06
KPIL,EQ,124259.0,74540.0,59.99
KPITTECH,EQ,879409.0,514834.0,58.54
KPRMILL,EQ,125848.0,50587.0,40.2
KRBL,EQ,260779.0,131058.0,50.26
KREBSBIO,EQ,1117.0,793.0,70.99
KRIDHANINF,EQ,21317.0,15009.0,70.41
KRISHANA,EQ,193831.0,96717.0,49.9
KRISHCA,SM,29000.0,19000.0,65.52
KRISHIVAL,EQ,44609.0,9308.0,20.87
KRISHNADEF,SM,11500.0,9000.0,78.26
KRITI,EQ,11298.0,5716.0,50.59
KRITIKA,EQ,97935.0,89000.0,90.88
KRITINUT,EQ,17580.0,8106.0,46.11
KRN,EQ,261339.0,126959.0,48.58
KRONOX,EQ,33308.0,22738.0,68.27
KROSS,EQ,143143.0,60114.0,42.0
KRSNAA,EQ,37276.0,23961.0,64.28
KRT,RR,190621.0,157810.0,82.79
KRYSTAL,EQ,6471.0,4205.0,64.98
KSB,EQ,50609.0,20396.0,40.3
KSCL,EQ,72478.0,40833.0,56.34
KSHITIJPOL,EQ,105300.0,73113.0,69.43
KSL,EQ,51521.0,28241.0,54.81
KSOLVES,EQ,31603.0,20032.0,63.39
KTKBANK,EQ,2028602.0,1457391.0,71.84
KUANTUM,EQ,27880.0,18691.0,67.04
LAGNAM,EQ,2392.0,1578.0,65.97
LAKSHYA,SM,12000.0,10400.0,86.67
LAL,EQ,27289.0,16916.0,61.99
LALPATHLAB,EQ,94609.0,54396.0,57.5
LAMBODHARA,EQ,10389.0,7080.0,68.15
LAMOSAIC,SM,19800.0,17400.0,87.88
LANCORHOL,EQ,57443.0,27308.0,47.54
LANDMARK,EQ,19106.0,8437.0,44.16
LAOPALA,EQ,36407.0,22401.0,61.53
LATENTVIEW,EQ,371273.0,261932.0,70.55
LAURUSLABS,EQ,2111499.0,1022064.0,48.4
LAWSIKHO,SM,2500.0,2000.0,80.0
LAXMICOT,EQ,117006.0,72113.0,61.63
LAXMIDENTL,EQ,58385.0,28988.0,49.65
LAXMIINDIA,EQ,231908.0,71802.0,30.96
LCCINFOTEC,EQ,48206.0,32050.0,66.49
LEMERITE,SM,9600.0,5600.0,58.33
LEMONTREE,EQ,2288534.0,1186539.0,51.85
LFIC,EQ,5148.0,3618.0,70.28
LGBBROSLTD,EQ,21444.0,13983.0,65.21
LGEINDIA,EQ,923367.0,577929.0,62.59
LGHL,EQ,28052.0,5920.0,21.1
LIBAS,EQ,82871.0,67079.0,80.94
LIBERTSHOE,EQ,6901.0,3726.0,53.99
LICHSGFIN,EQ,6562217.0,3031238.0,46.19
LICI,EQ,756385.0,391746.0,51.79
LICMFGOLD,EQ,1413.0,480.0,33.97
LICNETFGSC,EQ,108161.0,104004.0,96.16
LICNETFN50,EQ,342.0,329.0,96.2
LICNETFSEN,EQ,75.0,68.0,90.67
LICNFNHGP,EQ,1753.0,888.0,50.66
LICNMID100,EQ,5558.0,3919.0,70.51
LIKHITHA,EQ,53142.0,27363.0,51.49
LINC,EQ,8643.0,6696.0,77.47
LINCOLN,EQ,11135.0,7255.0,65.15
LINDEINDIA,EQ,7349.0,5543.0,75.43
LIQGRWBEES,EQ,40358.0,34455.0,85.37
LIQUID,EQ,123330.0,108118.0,87.67
LIQUID1,EQ,100602.0,60044.0,59.68
LIQUIDADD,EQ,863573.0,534891.0,61.94
LIQUIDBEES,EQ,2987518.0,2798844.0,93.68
LIQUIDBETF,EQ,289853.0,214608.0,74.04
LIQUIDCASE,EQ,5158295.0,4472578.0,86.71
LIQUIDETF,EQ,86655.0,54841.0,63.29
LIQUIDIETF,EQ,403593.0,304006.0,75.32
LIQUIDPLUS,EQ,24157.0,13837.0,57.28
LIQUIDSBI,EQ,5418.0,5205.0,96.07
LIQUIDSHRI,EQ,1348.0,1097.0,81.38
LLOYDPP,E1,624806.0,614791.0,98.4
LLOYDS,SM,16000.0,15000.0,93.75
LLOYDSENGG,EQ,964376.0,456026.0,47.29
LLOYDSENPP,E1,108537.0,88301.0,81.36
LLOYDSENT,EQ,720050.0,359670.0,49.95
LLOYDSME,EQ,263242.0,148520.0,56.42
LMW,EQ,1493.0,876.0,58.67
LODHA,EQ,870241.0,537413.0,61.75
LOKESHMACH,EQ,26295.0,11312.0,43.02
LORDSCHLO,EQ,59154.0,34025.0,57.52
LOTUSDEV,EQ,1217963.0,361964.0,29.72
LOVABLE,EQ,3112.0,2035.0,65.39
LOWVOL,EQ,603.0,413.0,68.49
LOWVOL1,EQ,15473.0,10860.0,70.19
LOWVOLIETF,EQ,3339112.0,3184604.0,95.37
LOYALTEX,EQ,147.0,132.0,89.8
LPDC,EQ,9585.0,6306.0,65.79
LRRPL,SM,19500.0,16500.0,84.62
LT,EQ,4959400.0,2206390.0,44.49
LTF,EQ,5883403.0,3346530.0,56.88
LTFOODS,EQ,631313.0,295876.0,46.87
LTGILTBEES,EQ,2332766.0,1895578.0,81.26
LTGILTCASE,EQ,229690.0,191170.0,83.23
LTIM,EQ,217590.0,135334.0,62.2
LTTS,EQ,68973.0,33375.0,48.39
LUMAXIND,EQ,10221.0,5329.0,52.14
LUMAXTECH,EQ,69825.0,48714.0,69.77
LUPIN,EQ,943924.0,578292.0,61.26
LUXIND,EQ,18641.0,12787.0,68.6
LXCHEM,EQ,1015160.0,327651.0,32.28
LYKALABS,EQ,7775.0,5779.0,74.33
LYPSAGEMS,EQ,115192.0,88116.0,76.49
M&M,EQ,2103351.0,1440733.0,68.5
M&MFIN,EQ,4044637.0,2045748.0,50.58
M&MFIN,N3,52.0,52.0,100.0
MAANALU,EQ,287989.0,144615.0,50.22
MACOBSTECH,SM,66400.0,50400.0,75.9
MACPOWER,EQ,12413.0,9113.0,73.41
MADHAV,EQ,3224.0,2714.0,84.18
MADHAVBAUG,SM,16400.0,15200.0,92.68
MADHUCON,EQ,38924.0,29377.0,75.47
MADHUSUDAN,SM,3000.0,2000.0,66.67
MADRASFERT,EQ,75938.0,25653.0,33.78
MAFANG,EQ,164485.0,157068.0,95.49
MAGADSUGAR,EQ,4954.0,2614.0,52.77
MAGNUM,EQ,38839.0,30020.0,77.29
MAGSON,SM,3000.0,2000.0,66.67
MAHABANK,EQ,13004160.0,7242214.0,55.69
MAHAPEXLTD,EQ,5464.0,3206.0,58.67
MAHEPC,EQ,26942.0,16460.0,61.09
MAHESHWARI,EQ,6380.0,4659.0,73.03
MAHICKRA,SM,3000.0,3000.0,100.0
MAHKTECH,EQ,216383.0,216383.0,100.0
MAHLIFE,EQ,105758.0,62705.0,59.29
MAHLOG,EQ,181164.0,111680.0,61.65
MAHSEAMLES,EQ,141620.0,70574.0,49.83
MAITHANALL,EQ,22514.0,11307.0,50.22
MAITREYA,SM,3200.0,1200.0,37.5
MAKEINDIA,EQ,14650.0,13306.0,90.83
MAL,SM,16000.0,16000.0,100.0
MALLCOM,EQ,5011.0,3256.0,64.98
MALUPAPER,EQ,7279.0,5572.0,76.55
MAMATA,EQ,294076.0,76556.0,26.03
MANAKCOAT,EQ,813802.0,257807.0,31.68
MANAKSIA,EQ,11875.0,7467.0,62.88
MANAKSTEEL,EQ,18011.0,17332.0,96.23
MANALIPETC,EQ,570995.0,185292.0,32.45
MANAPPURAM,EQ,5235133.0,2571186.0,49.11
MANBA,EQ,43758.0,26351.0,60.22
MANCREDIT,EQ,27323.0,2147.0,7.86
MANGALAM,EQ,20574.0,14486.0,70.41
