SYMBOL,SERIES,QTY_TRADED,DELIV_QTY,DELIV_PCT
GROWWN200,EQ,179670.0,133421.0,74.26
GROWWNET,EQ,446192.0,355020.0,79.57
GROWWNIFTY,EQ,152722.0,107977.0,70.7
GROWWNXT50,EQ,3833.0,3290.0,85.83
GROWWPOWER,EQ,338697.0,317166.0,93.64
GROWWRAIL,EQ,562856.0,318105.0,56.52
GROWWRLTY,EQ,129019.0,102087.0,79.13
GROWWSC250,EQ,202862.0,195147.0,96.2
GROWWSLVR,EQ,383711.0,175249.0,45.67
GRPLTD,EQ,2489.0,1321.0,53.07
GRSE,EQ,434933.0,108569.0,24.96
GRWRHITECH,EQ,30707.0,15400.0,50.15
GSEC10IETF,EQ,128.0,110.0,85.94
GSEC10YEAR,EQ,6336.0,3957.0,62.45
GSEC5IETF,EQ,7201.0,4470.0,62.07
GSFC,EQ,636071.0,376343.0,59.17
GSLSU,EQ,79418.0,26476.0,33.34
GSMFOILS,SM,24500.0,20000.0,81.63
GSPL,EQ,155979.0,97752.0,62.67
GSS,EQ,18660.0,12736.0,68.25
GSTL,SM,4000.0,4000.0,100.0
GTECJAINX,EQ,2589.0,1562.0,60.33
GTL,EQ,180200.0,140611.0,78.03
GTLINFRA,EQ,39802228.0,16999836.0,42.71
GTPL,EQ,12328.0,7092.0,57.53
GUFICBIO,EQ,54623.0,34017.0,62.28
GUJALKALI,EQ,18297.0,10931.0,59.74
GUJGASLTD,EQ,303065.0,192229.0,63.43
GUJTHEM,EQ,51856.0,36226.0,69.86
GULFOILLUB,EQ,41854.0,26375.0,63.02
GULFPETRO,EQ,50931.0,26211.0,51.46
GULPOLY,EQ,65565.0,47893.0,73.05
GURUNANAK,SM,24000.0,19200.0,80.0
GVPIL,EQ,79015.0,46720.0,59.13
GVPTECH,EQ,20874.0,14364.0,68.81
GVPTECHPP,E1,2414.0,2382.0,98.67
GVT&D,EQ,323240.0,147658.0,45.68
HAL,EQ,1176002.0,660389.0,56.16
HAPPSTMNDS,EQ,216931.0,98909.0,45.59
HAPPYFORGE,EQ,25776.0,18269.0,70.88
HARDWYN,EQ,1968519.0,799700.0,40.62
HARIOMPIPE,EQ,72002.0,32835.0,45.6
HARRMALAYA,EQ,6285.0,3920.0,62.37
HARSHA,EQ,17841.0,11235.0,62.97
HATHWAY,EQ,1211441.0,724258.0,59.78
HATSUN,EQ,64162.0,28447.0,44.34
HAVELLS,EQ,1154138.0,787475.0,68.23
HAVISHA,EQ,29062.0,22596.0,77.75
HBLENGINE,EQ,863625.0,331262.0,38.36
HBSL,EQ,66374.0,26360.0,39.71
HCC,EQ,8658969.0,3660509.0,42.27
HCG,EQ,92815.0,41170.0,44.36
HCL-INSYS,EQ,470148.0,324479.0,69.02
HCLTECH,EQ,1723467.0,1107505.0,64.26
HDBFS,EQ,437804.0,275946.0,63.03
HDFCAMC,EQ,466200.0,296357.0,63.57
HDFCBANK,EQ,23221330.0,14530695.0,62.57
HDFCBSE500,EQ,11733.0,8061.0,68.7
HDFCGOLD,EQ,3996091.0,2653479.0,66.4
HDFCGROWTH,EQ,6510.0,3758.0,57.73
HDFCLIFE,EQ,2584942.0,1824826.0,70.59
HDFCLIQUID,EQ,17714.0,12168.0,68.69
HDFCLOWVOL,EQ,5197.0,4994.0,96.09
HDFCMID150,EQ,273534.0,167936.0,61.39
HDFCMOMENT,EQ,101080.0,75147.0,74.34
HDFCNEXT50,EQ,33929.0,20770.0,61.22
HDFCNIF100,EQ,60831.0,35578.0,58.49
HDFCNIFBAN,EQ,20433.0,16184.0,79.21
HDFCNIFIT,EQ,23511.0,17759.0,75.53
HDFCNIFTY,EQ,149015.0,71428.0,47.93
HDFCPSUBK,EQ,183221.0,153667.0,83.87
HDFCPVTBAN,EQ,67744.0,50736.0,74.89
HDFCQUAL,EQ,14606.0,13015.0,89.11
HDFCSENSEX,EQ,13607.0,12110.0,89.0
HDFCSILVER,EQ,3946035.0,2189738.0,55.49
HDFCSML250,EQ,1122470.0,794179.0,70.75
HDFCVALUE,EQ,8547.0,5251.0,61.44
HEADSUP,EQ,95744.0,42409.0,44.29
HEALTHADD,EQ,1722.0,1711.0,99.36
HEALTHIETF,EQ,76098.0,58610.0,77.02
HEALTHY,EQ,144364.0,131123.0,90.83
HECPROJECT,EQ,7715.0,3296.0,42.72
HEG,EQ,1127330.0,395252.0,35.06
HEIDELBERG,EQ,120339.0,41691.0,34.64
HEMIPROP,EQ,292846.0,175060.0,59.78
HERANBA,EQ,14104.0,6315.0,44.77
HERCULES,EQ,28537.0,19358.0,67.83
HERITGFOOD,EQ,218456.0,131289.0,60.1
HEROMOTOCO,EQ,424188.0,250051.0,58.95
HESTERBIO,EQ,5770.0,3512.0,60.87
HEUBACHIND,EQ,7788.0,6215.0,79.8
HEXATRADEX,EQ,1745.0,1690.0,96.85
HEXT,EQ,248070.0,169490.0,68.32
HFCL,EQ,8597963.0,3189675.0,37.1
HGINFRA,EQ,41741.0,18693.0,44.78
HGS,EQ,17305.0,6707.0,38.76
HIGREEN,SM,33600.0,26400.0,78.57
HIKAL,EQ,144173.0,94612.0,65.62
HILINFRA,EQ,151963.0,86205.0,56.73
HILTON,EQ,42088.0,34463.0,81.88
HIMATSEIDE,EQ,220713.0,134675.0,61.02
HINDALCO,EQ,4138495.0,2537665.0,61.32
HINDCOMPOS,EQ,992.0,712.0,71.77
HINDCON,EQ,22406.0,17847.0,79.65
HINDCOPPER,EQ,4401680.0,2000959.0,45.46
HINDOILEXP,EQ,341439.0,216019.0,63.27
HINDPETRO,EQ,7891214.0,3700510.0,46.89
HINDUNILVR,EQ,1401937.0,1039909.0,74.18
HINDWAREAP,EQ,90018.0,32803.0,36.44
HINDZINC,EQ,1821466.0,768957.0,42.22
HIRECT,EQ,88071.0,43552.0,49.45
HISARMETAL,EQ,1454.0,783.0,53.85
HITECH,EQ,575762.0,328886.0,57.12
HITECHCORP,EQ,16831.0,4604.0,27.35
HLEGLAS,EQ,320726.0,140423.0,43.78
HLVLTD,EQ,391999.0,282700.0,72.12
HMAAGRO,EQ,330739.0,248594.0,75.16
HMVL,EQ,14580.0,11472.0,78.68
HNDFDS,EQ,23734.0,13462.0,56.72
HNGSNGBEES,EQ,92347.0,83193.0,90.09
HOACFOODS,SM,8250.0,6750.0,81.82
HOLMARC,SM,3000.0,3000.0,100.0
HOMEFIRST,EQ,92020.0,49383.0,53.67
HOMESFY,SM,900.0,900.0,100.0
HONASA,EQ,1065787.0,288510.0,27.07
HONAUT,EQ,1898.0,1017.0,53.58
HONDAPOWER,EQ,7922.0,4121.0,52.02
HPAL,EQ,247574.0,150534.0,60.8
HPIL,EQ,5151.0,4450.0,86.39
HPL,EQ,72078.0,38128.0,52.9
HPTL,ST,3000.0,3000.0,100.0
HRHNEXT,SM,7500.0,7500.0,100.0
HSCL,EQ,1264457.0,437816.0,34.62
HUBTOWN,EQ,229215.0,146384.0,63.86
HUDCO,EQ,6042631.0,1860672.0,30.79
HUHTAMAKI,EQ,124492.0,86412.0,69.41
HVAX,SM,150.0,150.0,100.0
HYUNDAI,EQ,2036681.0,1113007.0,54.65
HYUNDAI,T0,1.0,1.0,100.0
IBLFL,SM,2000.0,2000.0,100.0
ICEMAKE,EQ,18232.0,11284.0,61.89
ICICIB22,EQ,209759.0,152521.0,72.71
ICICIBANK,EQ,15926798.0,11877794.0,74.58
ICICIGI,EQ,457405.0,289821.0,63.36
ICICIPRULI,EQ,931369.0,696552.0,74.79
ICIL,EQ,158644.0,61861.0,38.99
ICRA,EQ,56876.0,52847.0,92.92
IDBI,EQ,86373971.0,17788281.0,20.59
IDEA,EQ,779577687.0,121458676.0,15.58
IDEAFORGE,EQ,141220.0,55467.0,39.28
IDEALTECHO,ST,4500.0,4500.0,100.0
IDENTICAL,SM,6000.0,4000.0,66.67
IDFCFIRSTB,EQ,95666531.0,45195449.0,47.24
IDFNIFTYET,EQ,1721.0,788.0,45.79
IEML,SM,61000.0,40000.0,65.57
IEML-RE,ST,61000.0,59000.0,96.72
IEX,EQ,14549711.0,5168063.0,35.52
IFBAGRO,EQ,94718.0,46163.0,48.74
IFBIND,EQ,289257.0,88769.0,30.69
IFCI,EQ,16471136.0,4740597.0,28.78
IFGLEXPOR,EQ,21677.0,11688.0,53.92
IGARASHI,EQ,14882.0,7990.0,53.69
IGCL,EQ,197505.0,119099.0,60.3
IGIL,EQ,324397.0,159159.0,49.06
IGL,EQ,931994.0,495543.0,53.17
IGPL,EQ,10215.0,6613.0,64.74
IIFL,EQ,6221248.0,1494359.0,24.02
IIFLCAPS,EQ,977460.0,360073.0,36.84
IIFLZC26A,NR,500.0,500.0,100.0
IIFLZC28,NG,30.0,30.0,100.0
IIFLZC28A,NU,1714.0,1500.0,87.51
IITL,EQ,16260.0,1445.0,8.89
IKIO,EQ,50406.0,30489.0,60.49
IKS,EQ,3899949.0,1154352.0,29.6
IMAGICAA,EQ,337410.0,259463.0,76.9
IMC1,N0,186.0,186.0,100.0
IMFA,EQ,242959.0,121703.0,50.09
IMPAL,EQ,2053.0,1634.0,79.59
INCREDIBLE,EQ,3076.0,2822.0,91.74
INDBANK,EQ,154303.0,77217.0,50.04
INDGN,EQ,446074.0,209077.0,46.87
INDHOTEL,EQ,2279088.0,1493784.0,65.54
INDIACEM,EQ,656769.0,207643.0,31.62
INDIAGLYCO,EQ,174346.0,103899.0,59.59
INDIAMART,EQ,70640.0,42860.0,60.67
INDIANB,EQ,5066179.0,2673567.0,52.77
INDIANCARD,EQ,1361.0,354.0,26.01
INDIANHUME,EQ,6162.0,3627.0,58.86
INDIASHLTR,EQ,116424.0,73303.0,62.96
INDIGO,EQ,1168861.0,865496.0,74.05
INDIGOPNTS,EQ,40140.0,29777.0,74.18
INDIGRID,IV,372438.0,264648.0,71.06
INDIQUBE,EQ,31680.0,16550.0,52.24
INDNIPPON,EQ,49215.0,23154.0,47.05
INDOAMIN,EQ,48881.0,32194.0,65.86
INDOCO,EQ,19953.0,11363.0,56.95
INDOFARM,EQ,166586.0,49799.0,29.89
INDORAMA,EQ,305222.0,184437.0,60.43
INDOSTAR,EQ,333431.0,169867.0,50.95
INDOTECH,EQ,8944.0,4788.0,53.53
INDOUS,EQ,6798.0,3721.0,54.74
INDOWIND,EQ,69543.0,54801.0,78.8
INDRAMEDCO,EQ,1938674.0,927790.0,47.86
INDSWFTLAB,EQ,48798.0,34062.0,69.8
INDTERRAIN,EQ,37095.0,21962.0,59.2
INDUSINDBK,EQ,3511425.0,1874216.0,53.37
INDUSINVIT,IV,77791.0,71678.0,92.14
INDUSTOWER,EQ,6866183.0,4391725.0,63.96
INFIBEAM,EQ,5202714.0,2633509.0,50.62
INFIBPP,E1,202195.0,169735.0,83.95
INFINIUM,SM,10500.0,10000.0,95.24
INFLUX,ST,150600.0,145200.0,96.41
INFOBEAN,EQ,70586.0,43463.0,61.57
INFOLLION,SM,4800.0,4000.0,83.33
INFRABEES,EQ,8974.0,5711.0,63.64
INFRAIETF,EQ,91411.0,55511.0,60.73
INFY,EQ,4819814.0,3019368.0,62.64
INGERRAND,EQ,3459.0,2246.0,64.93
INM,SM,3900.0,3300.0,84.62
INNOMET,SM,4800.0,3600.0,75.0
INNOVACAP,EQ,13227.0,7565.0,57.19
INOXGREEN,EQ,3214237.0,1571291.0,48.89
INOXINDIA,EQ,94554.0,47174.0,49.89
INOXWIND,EQ,6011244.0,2161934.0,35.96
INSECTICID,EQ,14951.0,7960.0,53.24
INSPIRISYS,EQ,2733.0,2136.0,78.16
INTELLECT,EQ,5421616.0,899515.0,16.59
INTERARCH,EQ,49326.0,22971.0,46.57
INTERNET,EQ,115001.0,106343.0,92.47
INTLCONV,EQ,205225.0,121298.0,59.1
INVENTURE,EQ,702634.0,532221.0,75.75
IOB,EQ,19950257.0,6641838.0,33.29
IOC,EQ,25385134.0,14885470.0,58.64
IOLCP,EQ,631750.0,299996.0,47.49
IONEXCHANG,EQ,86154.0,48486.0,56.28
IPCALAB,EQ,106443.0,73557.0,69.1
IPHL,SM,14400.0,8400.0,58.33
IPL,EQ,96000.0,51242.0,53.38
IPSL,SM,3500.0,3500.0,100.0
IRB,EQ,6579335.0,3027060.0,46.01
IRBINVIT,IV,1563023.0,1520848.0,97.3
IRCON,EQ,1297534.0,659049.0,50.79
IRCTC,EQ,441679.0,242956.0,55.01
IREDA,EQ,4278444.0,1948908.0,45.55
IRFC,EQ,4768709.0,2165735.0,45.42
IRIS,EQ,9023.0,6756.0,74.88
IRISDOREME,EQ,404235.0,13523.0,3.35
IRMENERGY,EQ,47826.0,17063.0,35.68
ISFT,EQ,9112.0,7732.0,84.86
ISGEC,EQ,48201.0,23248.0,48.23
ISHAN,SM,48000.0,48000.0,100.0
IT,EQ,74591.0,59564.0,79.85
ITALIANE,SM,2000.0,2000.0,100.0
ITBEES,EQ,4923401.0,3133366.0,63.64
ITC,EQ,18599864.0,9638882.0,51.82
ITCHOTELS,EQ,4399295.0,2842968.0,64.62
ITDC,EQ,19768.0,7060.0,35.71
ITETF,EQ,97849.0,77126.0,78.82
ITETFADD,EQ,21690.0,19081.0,87.97
ITI,EQ,445498.0,169836.0,38.12
ITIETF,EQ,353198.0,237114.0,67.13
ITTL,ST,735.0,735.0,100.0
IVALUE,EQ,268106.0,113346.0,42.28
IVC,EQ,153690.0,100589.0,65.45
IVP,EQ,2270.0,1269.0,55.9
IVZINGOLD,EQ,143.0,85.0,59.44
IVZINNIFTY,EQ,110.0,84.0,76.36
IWARE,ST,415200.0,367200.0,88.44
IXIGO,EQ,7069023.0,2841567.0,40.2
J&KBANK,EQ,4370487.0,1851742.0,42.37
JAGRAN,EQ,58915.0,36613.0,62.15
JAGSNPHARM,EQ,60022.0,35622.0,59.35
JAIBALAJI,EQ,467954.0,314550.0,67.22
JAICORPLTD,EQ,1325824.0,397702.0,30.0
JAINIK,ST,51600.0,51600.0,100.0
JAINREC,EQ,1939579.0,882188.0,45.48
JAIPURKURT,EQ,23720.0,13377.0,56.4
JALAN,SM,27000.0,24000.0,88.89
JAMNAAUTO,EQ,321734.0,208576.0,64.83
JARO,EQ,385194.0,124508.0,32.32
JASH,EQ,47345.0,27862.0,58.85
JAYAGROGN,EQ,5508.0,4293.0,77.94
JAYBEE,SM,348500.0,260000.0,74.61
JAYNECOIND,EQ,7199744.0,2746354.0,38.15
JAYSREETEA,EQ,20865.0,11340.0,54.35
JBCHEPHARM,EQ,161896.0,111801.0,69.06
JBMA,EQ,428056.0,142627.0,33.32
JCHAC,EQ,21547.0,13862.0,64.33
JETFREIGHT,EQ,80973.0,51361.0,63.43
JETKNIT,ST,750.0,750.0,100.0
JEYYAM,ST,40000.0,40000.0,100.0
JFLLIFE,SM,18000.0,18000.0,100.0
JGCHEM,EQ,87909.0,42071.0,47.86
JHS,EQ,37039.0,21576.0,58.25
JINDALPHOT,EQ,4018.0,2283.0,56.82
JINDALPOLY,EQ,18938.0,8378.0,44.24
JINDALSAW,EQ,1957641.0,1186443.0,60.61
JINDALSTEL,EQ,1018215.0,343704.0,33.76
JINDRILL,EQ,33505.0,21413.0,63.91
JINDWORLD,EQ,267323.0,144125.0,53.91
JIOFIN,EQ,6533999.0,3408935.0,52.17
JISLDVREQS,EQ,23899.0,13048.0,54.6
JISLJALEQS,EQ,2930395.0,1480734.0,50.53
JIWANRAM,SM,6000.0,6000.0,100.0
JKCEMENT,EQ,275730.0,223422.0,81.03
JKIL,EQ,152445.0,92682.0,60.8
JKIPL,EQ,143221.0,98380.0,68.69
JKLAKSHMI,EQ,110359.0,53645.0,48.61
JKPAPER,EQ,419529.0,216680.0,51.65
JKTYRE,EQ,2010430.0,760417.0,37.82
JLHL,EQ,30587.0,15399.0,50.34
JMA,EQ,11198.0,9400.0,83.94
JMFINANCIL,EQ,2260566.0,1031708.0,45.64
JNKINDIA,EQ,27204.0,15173.0,55.77
JOCIL,EQ,7473.0,6209.0,83.09
JPOLYINVST,EQ,2806.0,1609.0,57.34
JPPOWER,EQ,25445670.0,11903718.0,46.78
JSFB,EQ,485041.0,274544.0,56.6
JSL,EQ,760455.0,451575.0,59.38
JSLL,EQ,78931.0,46908.0,59.43
JSWCEMENT,EQ,889077.0,494015.0,55.56
JSWENERGY,EQ,2820568.0,1733614.0,61.46
JSWHL,EQ,2719.0,2204.0,81.06
JSWINFRA,EQ,1438268.0,990453.0,68.86
JSWSTEEL,EQ,1337807.0,747881.0,55.9
JTEKTINDIA,EQ,137946.0,71889.0,52.11
JTLIND,EQ,689334.0,527621.0,76.54
JUBLFOOD,EQ,1402478.0,743067.0,52.98
JUBLINGREA,EQ,251771.0,163516.0,64.95
JUBLPHARMA,EQ,543963.0,202933.0,37.31
JUNIORBEES,EQ,268711.0,157495.0,58.61
JUNIPER,EQ,53963.0,36301.0,67.27
JUSTDIAL,EQ,60147.0,31186.0,51.85
JWL,EQ,347601.0,185085.0,53.25
JYOTHYLAB,EQ,165397.0,89424.0,54.07
JYOTICNC,EQ,350597.0,163457.0,46.62
JYOTIGLOBL,SM,10000.0,6000.0,60.0
JYOTISTRUC,EQ,5516855.0,3581099.0,64.91
K2INFRA,SM,22200.0,21000.0,94.59
KABRAEXTRU,EQ,12961.0,9696.0,74.81
KAJARIACER,EQ,110754.0,51781.0,46.75
KAKATCEM,EQ,2670.0,2128.0,79.7
KALAMANDIR,EQ,3257100.0,717490.0,22.03
KALANA,SM,24000.0,18000.0,75.0
KALPATARU,EQ,161954.0,94318.0,58.24
KALYANIFRG,EQ,1458.0,948.0,65.02
KALYANKJIL,EQ,1364332.0,579934.0,42.51
KAMATHOTEL,EQ,47897.0,34981.0,73.03
KAMDHENU,EQ,560069.0,359071.0,64.11
KAMOPAINTS,EQ,372311.0,293658.0,78.87
KANANIIND,EQ,94819.0,65068.0,68.62
KANDARP,ST,3000.0,3000.0,100.0
KANORICHEM,EQ,23219.0,14804.0,63.76
KANPRPLA,EQ,13241.0,9747.0,73.61
KANSAINER,EQ,207433.0,134874.0,65.02
KAPSTON,EQ,11503.0,7354.0,63.93
KARNIKA,SM,26000.0,2000.0,7.69
KARURVYSYA,EQ,1206199.0,790392.0,65.53
KATARIA,SM,3000.0,2400.0,80.0
KAYNES,EQ,206306.0,90656.0,43.94
KAYTEX,SM,7200.0,3200.0,44.44
KCEIL,SM,80500.0,63500.0,78.88
KCK,ST,157500.0,152500.0,96.83
KCP,EQ,113963.0,76487.0,67.12
KCPSUGIND,EQ,41683.0,28957.0,69.47
KDDL,EQ,7187.0,3899.0,54.25
KDL,SM,13350.0,10050.0,75.28
KEC,EQ,197816.0,119022.0,60.17
KECL,EQ,78754.0,50064.0,63.57
KEEPLEARN,EQ,35502.0,29865.0,84.12
KEI,EQ,146559.0,79868.0,54.5
KELLTONTEC,EQ,8458474.0,2245054.0,26.54
KEN,SM,16800.0,15600.0,92.86
KERNEX,EQ,92790.0,44033.0,47.45
KESORAMIND,EQ,372669.0,239424.0,64.25
KEYFINSERV,EQ,168597.0,31326.0,18.58
KFINTECH,EQ,652110.0,292770.0,44.9
KHADIM,EQ,8793.0,6545.0,74.43
KHAICHEM,EQ,1715318.0,792223.0,46.19
KHAITANLTD,EQ,7108.0,6499.0,91.43
KHANDSE,EQ,256.0,238.0,92.97
KHFM,SM,9300.0,7750.0,83.33
KILITCH,EQ,19027.0,11930.0,62.7
KIMS,EQ,127939.0,70578.0,55.17
KIOCL,EQ,74701.0,34865.0,46.67
KIRIINDUS,EQ,387417.0,202988.0,52.4
KIRLOSBROS,EQ,59950.0,26517.0,44.23
KIRLOSENG,EQ,200692.0,97457.0,48.56
KIRLOSIND,EQ,2080.0,1308.0,62.88
KIRLPNU,EQ,157295.0,123927.0,78.79
KITEX,EQ,840736.0,346744.0,41.24
KKCL,EQ,10725.0,5848.0,54.53
KKJEWELS,SM,21000.0,13000.0,61.9
KLL,SM,16000.0,12800.0,80.0
KMEW,EQ,45736.0,15727.0,34.39
KMSUGAR,EQ,67702.0,55948.0,82.64
KNAGRI,SM,22800.0,20400.0,89.47
KNRCON,EQ,1258086.0,752739.0,59.83
KODYTECH,SM,6800.0,5000.0,73.53
KOHINOOR,EQ,22257.0,15588.0,70.04
KOKUYOCMLN,EQ,18745.0,12261.0,65.41
KOLTEPATIL,EQ,14354.0,6938.0,48.33
KONSTELEC,SM,3000.0,3000.0,100.0
KONTOR,SM,29400.0,28800.0,97.96
KOPRAN,EQ,58196.0,37651.0,64.7
KORE,SM,3000.0,3000.0,100.0
KOTAKBANK,EQ,3786254.0,2974353.0,78.56
KOTARISUG,EQ,17718.0,10150.0,57.29
KOTHARIPET,EQ,20421.0,15587.0,76.33
KOTHARIPRO,EQ,17455.0,11885.0,68.09
KOTYARK,ST,6500.0,6200.0,95.38
KPEL,EQ,229587.0,126184.0,54.96
KPIGREEN,EQ,802175.0,314755.0,39.24
KPIL,EQ,590612.0,264901.0,44.85
KPITTECH,EQ,385752.0,170909.0,44.31
KPRMILL,EQ,93418.0,42065.0,45.03
KRBL,EQ,208888.0,108088.0,51.74
KREBSBIO,EQ,24583.0,14428.0,58.69
KRIDHANINF,EQ,33482.0,30833.0,92.09
KRISHANA,EQ,56716.0,32382.0,57.09
KRISHCA,SM,12000.0,9000.0,75.0
KRISHIVAL,EQ,50888.0,9597.0,18.86
KRISHNADEF,SM,9500.0,8000.0,84.21
KRITI,EQ,20982.0,8977.0,42.78
KRITIKA,EQ,158287.0,100792.0,63.68
KRITINUT,EQ,12988.0,9689.0,74.6
KRN,EQ,226449.0,106862.0,47.19
KRONOX,EQ,46418.0,28471.0,61.34
KROSS,EQ,117825.0,59318.0,50.34
KRSNAA,EQ,48176.0,28896.0,59.98
KRT,RR,433920.0,355787.0,81.99
KRYSTAL,EQ,13661.0,7715.0,56.47
KSB,EQ,47495.0,30026.0,63.22
KSCL,EQ,150957.0,72475.0,48.01
KSHITIJPOL,EQ,107578.0,98137.0,91.22
KSL,EQ,46014.0,28602.0,62.16
KSOLVES,EQ,23690.0,14188.0,59.89
KTKBANK,EQ,1956738.0,1226212.0,62.67
KUANTUM,EQ,21931.0,17803.0,81.18
LAGNAM,EQ,5872.0,5084.0,86.58
LAKSHYA,SM,108000.0,77600.0,71.85
LAL,EQ,21736.0,14203.0,65.34
LALPATHLAB,EQ,528369.0,116551.0,22.06
LAMBODHARA,EQ,184235.0,66779.0,36.25
LAMOSAIC,SM,6600.0,6000.0,90.91
LANCORHOL,EQ,2753051.0,1151310.0,41.82
LANDMARK,EQ,45583.0,17368.0,38.1
LAOPALA,EQ,27670.0,18263.0,66.0
LATENTVIEW,EQ,1921359.0,589947.0,30.7
LAURUSLABS,EQ,1545420.0,704133.0,45.56
LAWSIKHO,SM,5500.0,5500.0,100.0
LAXMICOT,EQ,9881.0,6613.0,66.93
LAXMIDENTL,EQ,44263.0,19804.0,44.74
LAXMIINDIA,EQ,335960.0,214803.0,63.94
LCCINFOTEC,EQ,39491.0,31417.0,79.55
LEMERITE,SM,105600.0,53200.0,50.38
LEMONTREE,EQ,2780930.0,1095660.0,39.4
LFIC,EQ,1696.0,785.0,46.29
LGBBROSLTD,EQ,73123.0,52729.0,72.11
LGEINDIA,EQ,857195.0,603539.0,70.41
LGHL,EQ,50971.0,4362.0,8.56
LIBAS,EQ,31496.0,27250.0,86.52
LIBERTSHOE,EQ,3378.0,2619.0,77.53
LICHSGFIN,EQ,2062927.0,1369045.0,66.36
LICI,EQ,1279740.0,815176.0,63.7
LICMFGOLD,EQ,3562.0,2736.0,76.81
LICNETFGSC,EQ,26520.0,19165.0,72.27
LICNETFN50,EQ,124.0,119.0,95.97
LICNETFSEN,EQ,16.0,16.0,100.0
LICNFNHGP,EQ,255.0,170.0,66.67
LICNMID100,EQ,1248.0,950.0,76.12
LIKHITHA,EQ,36607.0,22485.0,61.42
LINC,EQ,24724.0,18129.0,73.33
LINCOLN,EQ,6995.0,4839.0,69.18
LINDEINDIA,EQ,9493.0,5935.0,62.52
LIQGRWBEES,EQ,14268.0,12575.0,88.13
LIQUID,EQ,200672.0,81417.0,40.57
LIQUID1,EQ,1103163.0,1018515.0,92.33
LIQUIDADD,EQ,667674.0,385182.0,57.69
LIQUIDBEES,EQ,1880440.0,1672527.0,88.94
LIQUIDBETF,EQ,135824.0,70925.0,52.22
LIQUIDCASE,EQ,6936787.0,5462762.0,78.75
LIQUIDETF,EQ,73426.0,46920.0,63.9
LIQUIDIETF,EQ,332875.0,268777.0,80.74
LIQUIDPLUS,EQ,112986.0,110809.0,98.07
LIQUIDSBI,EQ,1766.0,1397.0,79.11
LIQUIDSHRI,EQ,4432.0,2774.0,62.59
LLOYDPP,E1,301460.0,291952.0,96.85
LLOYDS,SM,1000.0,1000.0,100.0
LLOYDSENGG,EQ,1283536.0,604322.0,47.08
LLOYDSENPP,E1,90643.0,77621.0,85.63
LLOYDSENT,EQ,616617.0,278350.0,45.14
LLOYDSME,EQ,200921.0,107509.0,53.51
LMW,EQ,1796.0,1157.0,64.42
LODHA,EQ,5985377.0,1923459.0,32.14
LOKESHMACH,EQ,34034.0,18867.0,55.44
LORDSCHLO,EQ,21366.0,10990.0,51.44
LOTUSDEV,EQ,427253.0,225288.0,52.73
LOVABLE,EQ,10735.0,6614.0,61.61
LOWVOL,EQ,1249.0,1239.0,99.2
LOWVOL1,EQ,33701.0,23457.0,69.6
LOWVOLIETF,EQ,276481.0,227309.0,82.22
LOYALTEX,EQ,3.0,2.0,66.67
LPDC,EQ,16584.0,14012.0,84.49
LRRPL,SM,13500.0,13500.0,100.0
LT,EQ,2328183.0,1469636.0,63.12
LTF,EQ,4506941.0,2350417.0,52.15
LTFOODS,EQ,1656736.0,465078.0,28.07
LTGILTBEES,EQ,1680105.0,1366140.0,81.31
LTGILTCASE,EQ,115896.0,115341.0,99.52
LTIM,EQ,219226.0,108109.0,49.31
LTTS,EQ,36858.0,20076.0,54.47
LUMAXIND,EQ,8671.0,3609.0,41.62
LUMAXTECH,EQ,58528.0,33400.0,57.07
LUPIN,EQ,1017447.0,614779.0,60.42
LUXIND,EQ,9713.0,6472.0,66.63
LXCHEM,EQ,392968.0,178785.0,45.5
LYKALABS,EQ,10201.0,7108.0,69.68
LYPSAGEMS,EQ,102654.0,70437.0,68.62
M&M,EQ,1915577.0,1423681.0,74.32
M&MFIN,EQ,2129473.0,1357272.0,63.74
MAANALU,EQ,231483.0,141935.0,61.32
MACOBSTECH,SM,94400.0,60000.0,63.56
MACPOWER,EQ,10049.0,3882.0,38.63
MADHAV,EQ,3418.0,1945.0,56.9
MADHAVBAUG,SM,5600.0,5600.0,100.0
MADHUCON,EQ,27097.0,23395.0,86.34
MADHUSUDAN,SM,37000.0,18000.0,48.65
MADRASFERT,EQ,66979.0,29455.0,43.98
MAFANG,EQ,1114118.0,1014190.0,91.03
MAGADSUGAR,EQ,4365.0,1876.0,42.98
MAGNUM,EQ,57466.0,39225.0,68.26
MAGSON,SM,4000.0,4000.0,100.0
MAHABANK,EQ,35420062.0,11863185.0,33.49
MAHAPEXLTD,EQ,5174.0,3276.0,63.32
MAHEPC,EQ,161933.0,98331.0,60.72
MAHESHWARI,EQ,3595.0,2968.0,82.56
MAHICKRA,SM,750.0,750.0,100.0
MAHKTECH,EQ,2033535.0,1936935.0,95.25
MAHLIFE,EQ,93493.0,47716.0,51.04
MAHLOG,EQ,335711.0,164326.0,48.95
MAHSEAMLES,EQ,228401.0,154529.0,67.66
MAITHANALL,EQ,25079.0,14405.0,57.44
MAITREYA,SM,3600.0,2400.0,66.67
MAKEINDIA,EQ,21940.0,16167.0,73.69
MAL,SM,14400.0,14400.0,100.0
MALLCOM,EQ,2616.0,1337.0,51.11
MALUPAPER,EQ,5715.0,3439.0,60.17
MAMATA,EQ,117975.0,43323.0,36.72
